Fecha,Hora,Bosque,Ronda,Codigo-vuelo-dia,Codigo-Vuelos,Orden_vuelo,Planta_vistada,coord_flores(x),coord_flores(y),nº visitas,coord_planta(x),coord_planta(y),planta(dentro cuadro),,,Codigo_captura,idem capturados,Order,Pollinator_genus,Pollinator_subgenus,Pollinator_species,subespecie,Pollinator_sex,morphoespecie,Det,Comments,tiempo,T (ºC),HR %,observaciones,,,,,,,,,,,,,,,,,,,,
21.04.2021,11:40,Pinar Hinojos,6,HV6-03,HV6-03.06,6,Leontodon longirostris,1,8,1,1,8,3,,,,HC6-01,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,11:40,Pinar Hinojos,6,HV6-03,HV6-03.07,7,Leontodon longirostris,1,8,1,1,8,4,,,,HC6-01,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,11:40,Pinar Hinojos,6,HV6-03,HV6-03.08,8,Leontodon longirostris,1,8,1,1,8,5,,,,HC6-01,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,11:40,Pinar Hinojos,6,HV6-03,HV6-03.09,9,Leontodon longirostris,1,8,1,1,8,6,,,,HC6-01,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,11:40,Pinar Hinojos,6,HV6-03,HV6-03.10,10,Leontodon longirostris,2,8,1,2,8,1,,,,HC6-01,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,11:40,Pinar Hinojos,6,HV6-03,HV6-03.11,11,Leontodon longirostris,2,8,1,2,8,2,,,,HC6-01,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,11:40,Pinar Hinojos,6,HV6-03,HV6-03.12,12,Leontodon longirostris,2,8,1,2,8,3,,,,HC6-01,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,11:40,Pinar Hinojos,6,HV6-03,HV6-03.13,13,Leontodon longirostris,2,8,1,2,8,4,,,,HC6-01,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,11:40,Pinar Hinojos,6,HV6-03,HV6-03.14,14,Leontodon longirostris,2,8,1,2,8,5,,,,HC6-01,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,11:40,Pinar Hinojos,6,HV6-03,HV6-03.15,15,Leontodon longirostris,2,9,1,2,9,,,,,HC6-01,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,11:40,Pinar Hinojos,6,HV6-03,HV6-03.16,16,Leontodon longirostris,3,9,1,3,9,1,,,,HC6-01,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,11:40,Pinar Hinojos,6,HV6-03,HV6-03.17,17,Leontodon longirostris,3,9,1,3,9,2,,,,HC6-01,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,11:40,Pinar Hinojos,6,HV6-03,HV6-03.18,18,Leontodon longirostris,2,9,1,2,9,,,,,HC6-01,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,11:50,Pinar Hinojos,6,HV6-04,HV6-04.01,1,Leontodon longirostris,5,10,1,5,10,,,,,HC6-01,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,11:50,Pinar Hinojos,6,HV6-04,HV6-04.02,2,Leontodon longirostris,4,9,1,4,9,1,,,,HC6-01,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,11:50,Pinar Hinojos,6,HV6-04,HV6-04.03,3,Leontodon longirostris,4,9,1,4,9,2,,,,HC6-01,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,11:50,Pinar Hinojos,6,HV6-04,HV6-04.04,4,Leontodon longirostris,4,9,1,4,9,3,,,,HC6-01,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,11:50,Pinar Hinojos,6,HV6-04,HV6-04.05,5,Leontodon longirostris,4,9,1,4,9,4,,,,HC6-01,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,11:50,Pinar Hinojos,6,HV6-04,HV6-04.06,6,Leontodon longirostris,4,9,1,4,9,5,,,,HC6-01,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,11:50,Pinar Hinojos,6,HV6-04,HV6-04.07,7,Leontodon longirostris,4,9,1,4,9,6,,,,HC6-01,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,11:50,Pinar Hinojos,6,HV6-04,HV6-04.08,8,Leontodon longirostris,4,9,1,4,9,7,,,,HC6-01,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,11:50,Pinar Hinojos,6,HV6-04,HV6-04.09,9,Leontodon longirostris,4,9,1,4,9,8,,,,HC6-01,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,11:50,Pinar Hinojos,6,HV6-04,HV6-04.10,10,Leontodon longirostris,3,8,1,3,8,,,,,HC6-01,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,11:50,Pinar Hinojos,6,HV6-04,HV6-04.11,11,Leontodon longirostris,2,8,1,2,8,1,,,,HC6-01,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,11:50,Pinar Hinojos,6,HV6-04,HV6-04.12,12,Leontodon longirostris,2,8,1,2,8,2,,,,HC6-01,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,11:50,Pinar Hinojos,6,HV6-04,HV6-04.13,13,Leontodon longirostris,2,8,1,2,8,3,,,,HC6-01,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,11:50,Pinar Hinojos,6,HV6-04,HV6-04.14,14,Leontodon longirostris,2,8,1,2,8,4,,,,HC6-01,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,11:50,Pinar Hinojos,6,HV6-04,HV6-04.15,15,Leontodon longirostris,1,8,1,1,8,,,,,HC6-01,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,11:50,Pinar Hinojos,6,HV6-04,HV6-04.16,16,Leontodon longirostris,2,8,1,2,8,1,,,,HC6-01,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,11:50,Pinar Hinojos,6,HV6-04,HV6-04.17,17,Leontodon longirostris,2,8,1,2,8,2,,,,HC6-01,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,11:50,Pinar Hinojos,6,HV6-04,HV6-04.18,18,Leontodon longirostris,2,7,1,2,7,,,,,HC6-01,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,11:50,Pinar Hinojos,6,HV6-04,HV6-04.19,19,Leontodon longirostris,1,7,1,1,7,1,,,,HC6-01,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,11:50,Pinar Hinojos,6,HV6-04,HV6-04.20,20,Leontodon longirostris,1,7,1,1,7,2,,,,HC6-01,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,11:50,Pinar Hinojos,6,HV6-04,HV6-04.21,21,Leontodon longirostris,1,7,1,1,7,3,,,,HC6-01,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,11:50,Pinar Hinojos,6,HV6-04,HV6-04.22,22,Leontodon longirostris,1,8,1,1,8,1,,,,HC6-01,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,11:50,Pinar Hinojos,6,HV6-04,HV6-04.23,23,Leontodon longirostris,1,8,1,1,8,2,,,,HC6-01,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,11:50,Pinar Hinojos,6,HV6-04,HV6-04.24,24,Leontodon longirostris,1,9,1,1,9,1,,,,HC6-01,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,11:50,Pinar Hinojos,6,HV6-04,HV6-04.25,25,Leontodon longirostris,1,9,1,1,9,2,,,,HC6-01,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,11:50,Pinar Hinojos,6,HV6-04,HV6-04.26,26,Leontodon longirostris,1,9,1,1,9,3,,,,HC6-01,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,11:50,Pinar Hinojos,6,HV6-04,HV6-04.27,27,Leontodon longirostris,2,9,1,2,9,1,,,,HC6-01,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,11:50,Pinar Hinojos,6,HV6-04,HV6-04.28,28,Leontodon longirostris,2,9,1,2,9,2,,,,HC6-01,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,11:50,Pinar Hinojos,6,HV6-04,HV6-04.29,29,Leontodon longirostris,2,9,1,2,9,3,,,,HC6-01,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,11:50,Pinar Hinojos,6,HV6-04,HV6-04.30,30,Leontodon longirostris,2,9,1,2,9,4,,,,HC6-01,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,11:50,Pinar Hinojos,6,HV6-04,HV6-04.31,31,Leontodon longirostris,2,9,1,2,9,5,,,,HC6-01,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,11:50,Pinar Hinojos,6,HV6-04,HV6-04.32,32,Leontodon longirostris,2,9,1,2,9,6,,,,HC6-01,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,11:50,Pinar Hinojos,6,HV6-04,HV6-04.33,33,Leontodon longirostris,3,9,1,3,9,,,,,HC6-01,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,11:50,Pinar Hinojos,6,HV6-04,HV6-04.34,34,Leontodon longirostris,4,10,1,4,10,,,,,HC6-01,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,12:00,Pinar Hinojos,6,HV6-05,HV6-05.01,1,Leontodon longirostris,1,7,1,1,7,1,,,HC6-02,,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,12:00,Pinar Hinojos,6,HV6-05,HV6-05.02,2,Leontodon longirostris,1,7,1,1,7,2,,,HC6-02,,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,12:00,Pinar Hinojos,6,HV6-05,HV6-05.03,3,Leontodon longirostris,1,7,1,1,7,3,,,HC6-02,,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,12:00,Pinar Hinojos,6,HV6-05,HV6-05.04,4,Leontodon longirostris,1,7,1,1,7,4,,,HC6-02,,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,12:00,Pinar Hinojos,6,HV6-05,HV6-05.05,5,Leontodon longirostris,1,7,1,1,7,5,,,HC6-02,,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,12:00,Pinar Hinojos,6,HV6-05,HV6-05.06,6,Leontodon longirostris,1,7,1,1,7,6,,,HC6-02,,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,12:00,Pinar Hinojos,6,HV6-05,HV6-05.07,7,Leontodon longirostris,1,7,1,1,7,7,,,HC6-02,,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,12:00,Pinar Hinojos,6,HV6-05,HV6-05.08,8,Leontodon longirostris,1,7,1,1,7,8,,,HC6-02,,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,12:00,Pinar Hinojos,6,HV6-05,HV6-05.09,9,Leontodon longirostris,1,7,1,1,7,9,,,HC6-02,,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,12:00,Pinar Hinojos,6,HV6-05,HV6-05.10,10,Leontodon longirostris,1,7,1,1,7,10,,,HC6-02,,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,12:00,Pinar Hinojos,6,HV6-05,HV6-05.11,11,Leontodon longirostris,1,7,1,1,7,11,,,HC6-02,,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,12:00,Pinar Hinojos,6,HV6-05,HV6-05.12,12,Leontodon longirostris,1,7,1,1,7,12,,,HC6-02,,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,12:00,Pinar Hinojos,6,HV6-05,HV6-05.13,13,Leontodon longirostris,1,7,1,1,7,13,,,HC6-02,,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,12:00,Pinar Hinojos,6,HV6-05,HV6-05.14,14,Leontodon longirostris,1,7,1,1,7,14,,,HC6-02,,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,12:00,Pinar Hinojos,6,HV6-05,HV6-05.15,15,Leontodon longirostris,1,7,1,1,7,15,,,HC6-02,,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,12:00,Pinar Hinojos,6,HV6-05,HV6-05.16,16,Leontodon longirostris,1,6,1,1,6,,,,HC6-02,,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,12:00,Pinar Hinojos,6,HV6-05,HV6-05.17,17,Leontodon longirostris,4,8,1,4,8,1,,,HC6-02,,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,12:00,Pinar Hinojos,6,HV6-05,HV6-05.18,18,Leontodon longirostris,4,8,1,4,8,2,,,HC6-02,,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,12:00,Pinar Hinojos,6,HV6-05,HV6-05.19,19,Leontodon longirostris,3,8,1,3,8,,,,HC6-02,,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,12:00,Pinar Hinojos,6,HV6-05,HV6-05.20,20,Leontodon longirostris,2,8,1,2,8,,,,HC6-02,,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,12:10,Pinar Hinojos,6,HV6-06,HV6-06.01,1,Leontodon longirostris,4,6,1,4,6,,,,,HC6-02,Hymenoptera,Dasypoda,,dusmeti,,male,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,12:10,Pinar Hinojos,6,HV6-06,HV6-06.02,2,Leontodon longirostris,3,6,1,3,6,1,,,,HC6-02,Hymenoptera,Dasypoda,,dusmeti,,male,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,12:10,Pinar Hinojos,6,HV6-06,HV6-06.03,3,Leontodon longirostris,3,6,1,3,6,2,,,,HC6-02,Hymenoptera,Dasypoda,,dusmeti,,male,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,12:10,Pinar Hinojos,6,HV6-06,HV6-06.04,4,Leontodon longirostris,3,6,1,3,6,3,,,,HC6-02,Hymenoptera,Dasypoda,,dusmeti,,male,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,12:10,Pinar Hinojos,6,HV6-06,HV6-06.05,5,Leontodon longirostris,3,6,1,3,6,4,,,,HC6-02,Hymenoptera,Dasypoda,,dusmeti,,male,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,12:10,Pinar Hinojos,6,HV6-06,HV6-06.06,6,Leontodon longirostris,3,6,1,3,6,5,,,,HC6-02,Hymenoptera,Dasypoda,,dusmeti,,male,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,12:10,Pinar Hinojos,6,HV6-06,HV6-06.07,7,Leontodon longirostris,3,5,1,3,5,1,,,,HC6-02,Hymenoptera,Dasypoda,,dusmeti,,male,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,12:10,Pinar Hinojos,6,HV6-06,HV6-06.08,8,Leontodon longirostris,3,5,1,3,5,2,,,,HC6-02,Hymenoptera,Dasypoda,,dusmeti,,male,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,12:10,Pinar Hinojos,6,HV6-06,HV6-06.09,9,Leontodon longirostris,3,5,1,3,5,3,,,,HC6-02,Hymenoptera,Dasypoda,,dusmeti,,male,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,12:10,Pinar Hinojos,6,HV6-06,HV6-06.10,10,Leontodon longirostris,3,5,1,3,5,4,,,,HC6-02,Hymenoptera,Dasypoda,,dusmeti,,male,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,12:10,Pinar Hinojos,6,HV6-06,HV6-06.11,11,Leontodon longirostris,4,5,1,4,5,1,,,,HC6-02,Hymenoptera,Dasypoda,,dusmeti,,male,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,12:10,Pinar Hinojos,6,HV6-06,HV6-06.12,12,Leontodon longirostris,4,5,1,4,5,2,,,,HC6-02,Hymenoptera,Dasypoda,,dusmeti,,male,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,12:15,Pinar Hinojos,6,HV6-07,HV6-07.01,1,Cistus libanotis,10,7,1,10,7,,,,,,Hymenoptera,Dasypoda,,cingulata,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,12:15,Pinar Hinojos,6,HV6-07,HV6-07.02,2,Cistus libanotis,4,8,1,4,8,,,,,,Hymenoptera,Dasypoda,,cingulata,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,12:25,Pinar Hinojos,6,HV6-08,HV6-08.01,1,Leontodon longirostris,2,9,1,2,9,,,,,HC6-02,Hymenoptera,Dasypoda,,dusmeti,,male,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,12:25,Pinar Hinojos,6,HV6-08,HV6-08.02,2,Leontodon longirostris,2,8,1,2,8,,,,,HC6-02,Hymenoptera,Dasypoda,,dusmeti,,male,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,12:25,Pinar Hinojos,6,HV6-08,HV6-08.03,3,Leontodon longirostris,2,9,1,2,9,1,,,,HC6-02,Hymenoptera,Dasypoda,,dusmeti,,male,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,12:25,Pinar Hinojos,6,HV6-08,HV6-08.04,4,Leontodon longirostris,2,9,1,2,9,2,,,,HC6-02,Hymenoptera,Dasypoda,,dusmeti,,male,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,12:25,Pinar Hinojos,6,HV6-08,HV6-08.05,5,Leontodon longirostris,4,9,1,4,9,1,,,,HC6-02,Hymenoptera,Dasypoda,,dusmeti,,male,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,12:25,Pinar Hinojos,6,HV6-08,HV6-08.06,6,Leontodon longirostris,4,9,1,4,9,2,,,,HC6-02,Hymenoptera,Dasypoda,,dusmeti,,male,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,12:45,Pinar Hinojos,6,HV6-09,HV6-09.01,1,Leontodon longirostris,1,7,1,1,7,1,,,HC6-03,,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,12:45,Pinar Hinojos,6,HV6-09,HV6-09.02,2,Leontodon longirostris,1,7,1,1,7,2,,,HC6-03,,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,12:45,Pinar Hinojos,6,HV6-09,HV6-09.03,3,Leontodon longirostris,1,7,1,1,7,3,,,HC6-03,,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,12:45,Pinar Hinojos,6,HV6-09,HV6-09.04,4,Leontodon longirostris,1,7,1,1,7,4,,,HC6-03,,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,12:45,Pinar Hinojos,6,HV6-09,HV6-09.05,5,Leontodon longirostris,1,7,1,1,7,5,,,HC6-03,,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,12:45,Pinar Hinojos,6,HV6-09,HV6-09.06,6,Leontodon longirostris,1,7,1,1,7,6,,,HC6-03,,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,12:45,Pinar Hinojos,6,HV6-09,HV6-09.07,7,Leontodon longirostris,2,7,1,2,7,,,,HC6-03,,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,12:45,Pinar Hinojos,6,HV6-09,HV6-09.08,8,Leontodon longirostris,2,8,1,2,8,1,,,HC6-03,,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,12:45,Pinar Hinojos,6,HV6-09,HV6-09.09,9,Leontodon longirostris,2,8,1,2,8,2,,,HC6-03,,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,12:45,Pinar Hinojos,6,HV6-09,HV6-09.10,10,Leontodon longirostris,2,8,1,2,8,3,,,HC6-03,,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,12:45,Pinar Hinojos,6,HV6-09,HV6-09.11,11,Leontodon longirostris,2,8,1,2,8,4,,,HC6-03,,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,12:45,Pinar Hinojos,6,HV6-09,HV6-09.12,12,Leontodon longirostris,2,8,1,2,8,5,,,HC6-03,,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,12:45,Pinar Hinojos,6,HV6-09,HV6-09.13,13,Leontodon longirostris,1,8,1,1,8,1,,,HC6-03,,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,12:45,Pinar Hinojos,6,HV6-09,HV6-09.14,14,Leontodon longirostris,1,8,1,1,8,2,,,HC6-03,,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,12:45,Pinar Hinojos,6,HV6-09,HV6-09.15,15,Leontodon longirostris,1,8,1,1,8,3,,,HC6-03,,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,12:45,Pinar Hinojos,6,HV6-09,HV6-09.16,16,Leontodon longirostris,1,8,1,1,8,4,,,HC6-03,,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,12:45,Pinar Hinojos,6,HV6-09,HV6-09.17,17,Leontodon longirostris,2,8,1,2,8,1,,,HC6-03,,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,12:45,Pinar Hinojos,6,HV6-09,HV6-09.18,18,Leontodon longirostris,2,8,1,2,8,2,,,HC6-03,,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,12:45,Pinar Hinojos,6,HV6-09,HV6-09.19,19,Leontodon longirostris,2,8,1,2,8,3,,,HC6-03,,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,12:45,Pinar Hinojos,6,HV6-09,HV6-09.20,20,Leontodon longirostris,2,8,1,2,8,4,,,HC6-03,,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,12:45,Pinar Hinojos,6,HV6-09,HV6-09.21,21,Leontodon longirostris,3,8,1,3,8,1,,,HC6-03,,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,12:45,Pinar Hinojos,6,HV6-09,HV6-09.22,22,Leontodon longirostris,3,8,1,3,8,2,,,HC6-03,,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
21.04.2021,12:45,Pinar Hinojos,6,HV6-09,HV6-09.23,23,Leontodon longirostris,3,8,1,3,8,3,,,HC6-03,,Hymenoptera,Andrena,,alluaudi,,female,,,,soleado,19,55,,,,,,,,,,,,,,,,,,,,,
