"","Fecha","Bosque","Ronda","SP","X","Y","i","flores_disponibles","Escapos_indivi"
"3203","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,2,3,1,NA
"3204","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,2,4,1,NA
"3205","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,2,5,1,NA
"3206","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,2,6,1,NA
"3207","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,2,7,1,NA
"3208","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,2,8,1,NA
"3209","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,2,9,1,NA
"3210","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,2,10,1,NA
"3211","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,2,11,1,NA
"3212","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,2,12,1,NA
"3213","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,2,13,1,NA
"3214","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,2,14,1,NA
"3215","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,2,15,1,NA
"3216","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,2,16,1,NA
"3217","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,2,17,1,NA
"3218","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,2,18,1,NA
"3219","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,2,19,1,NA
"3220","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,2,20,1,NA
"3221","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,2,21,1,NA
"3222","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,2,22,1,NA
"3223","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,2,23,1,NA
"3224","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,2,24,1,NA
"3225","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,2,25,1,NA
"3226","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,2,26,1,NA
"3227","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,2,27,1,NA
"3228","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,2,28,1,NA
"3229","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,2,29,1,NA
"3230","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,2,30,1,NA
"3231","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,2,31,1,NA
"3232","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,2,32,1,NA
"3233","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,2,33,1,NA
"3234","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,2,34,1,NA
"3235","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,2,35,1,NA
"3236","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,2,36,1,NA
"3237","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,2,37,1,NA
"3238","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,2,38,1,NA
"3239","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,3,1,1,NA
"3240","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,3,2,1,NA
"3241","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,3,3,1,NA
"3242","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,3,4,1,NA
"3243","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,3,5,1,NA
"3244","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,3,6,1,NA
"3245","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,3,7,1,NA
"3246","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,3,8,1,NA
"3247","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,3,9,1,NA
"3248","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,3,10,1,NA
"3249","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,3,11,1,NA
"3250","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,3,12,1,NA
"3251","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,3,13,1,NA
"3252","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,3,14,1,NA
"3253","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,3,15,1,NA
"3254","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,3,16,1,NA
"3255","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,3,17,1,NA
"3256","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,3,18,1,NA
"3257","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,3,19,1,NA
"3258","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,3,20,1,NA
"3259","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,3,21,1,NA
"3260","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,3,22,1,NA
"3261","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,3,23,1,NA
"3262","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,3,24,1,NA
"3263","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,3,25,1,NA
"3264","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,3,26,1,NA
"3265","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,3,27,1,NA
"3266","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,3,28,1,NA
"3267","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,3,29,1,NA
"3268","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,3,30,1,NA
"3269","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,3,31,1,NA
"3270","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,3,32,1,NA
"3271","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,3,33,1,NA
"3272","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,3,34,1,NA
"3273","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,3,35,1,NA
"3274","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,3,36,1,NA
"3275","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,3,37,1,NA
"3276","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,3,38,1,NA
"3277","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,3,39,1,NA
"3278","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,3,40,1,NA
"3279","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,3,41,1,NA
"3280","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,3,42,1,NA
"3281","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,3,43,1,NA
"3282","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,3,44,1,NA
"3283","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,3,45,1,NA
"3284","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,4,NA,1,NA
"3285","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,7,1,1,NA
"3286","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,7,2,1,NA
"3287","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,7,3,1,NA
"3288","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,7,4,1,NA
"3289","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,7,5,1,NA
"3290","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,7,6,1,NA
"3291","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,7,7,1,NA
"3292","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,7,8,1,NA
"3293","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,8,1,1,NA
"3294","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,8,2,1,NA
"3295","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,8,3,1,NA
"3296","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,8,4,1,NA
"3297","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,8,5,1,NA
"3298","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,8,6,1,NA
"3299","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,8,7,1,NA
"3300","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,8,8,1,NA
"3301","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,8,9,1,NA
"3302","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,8,10,1,NA
"3303","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,8,11,1,NA
"3304","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,8,12,1,NA
"3305","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,8,13,1,NA
"3306","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,8,14,1,NA
"3307","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,9,1,1,NA
"3308","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,9,2,1,NA
"3309","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,9,3,1,NA
"3310","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,9,4,1,NA
"3311","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,9,5,1,NA
"3312","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,10,1,1,NA
"3313","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,10,2,1,NA
"3314","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,10,3,1,NA
"3315","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,10,4,1,NA
"3316","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,10,5,1,NA
"3317","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,10,6,1,NA
"3318","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,10,7,1,NA
"3319","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,10,8,1,NA
"3320","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,10,9,1,NA
"3321","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,10,10,1,NA
"3322","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,10,11,1,NA
"3323","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",7,10,12,1,NA
"3324","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,1,1,1,NA
"3325","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,1,2,1,NA
"3326","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,1,3,1,NA
"3327","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,1,4,1,NA
"3328","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,1,5,1,NA
"3329","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,1,6,1,NA
"3330","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,1,7,1,NA
"3331","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,1,8,1,NA
"3332","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,1,9,1,NA
"3333","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,1,10,1,NA
"3334","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,1,11,1,NA
"3335","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,1,12,1,NA
"3336","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,1,13,1,NA
"3337","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,1,14,1,NA
"3338","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,1,15,1,NA
"3339","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,1,16,1,NA
"3340","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,1,17,1,NA
"3341","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,1,18,1,NA
"3342","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,1,19,1,NA
"3343","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,1,20,1,NA
"3344","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,1,21,1,NA
"3345","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,1,22,1,NA
"3346","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,1,23,1,NA
"3347","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,1,24,1,NA
"3348","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,1,25,1,NA
"3349","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,2,1,1,NA
"3350","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,2,2,1,NA
"3351","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,2,3,1,NA
"3352","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,2,4,1,NA
"3353","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,2,5,1,NA
"3354","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,2,6,1,NA
"3355","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,2,7,1,NA
"3356","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,2,8,1,NA
"3357","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,2,9,1,NA
"3358","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,2,10,1,NA
"3359","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,2,11,1,NA
"3360","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,2,12,1,NA
"3361","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,2,13,1,NA
"3362","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,2,14,1,NA
"3363","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,2,15,1,NA
"3364","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,2,16,1,NA
"3365","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,2,17,1,NA
"3366","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,2,18,1,NA
"3367","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,2,19,1,NA
"3368","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,3,1,1,NA
"3369","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,3,2,1,NA
"3370","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,3,3,1,NA
"3371","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,3,4,1,NA
"3372","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,3,5,1,NA
"3373","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,3,6,1,NA
"3374","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,3,7,1,NA
"3375","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,3,8,1,NA
"3376","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,3,9,1,NA
"3377","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,3,10,1,NA
"3378","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,3,11,1,NA
"3379","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,3,12,1,NA
"3380","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,3,13,1,NA
"3381","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,3,14,1,NA
"3382","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,3,15,1,NA
"3383","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,3,16,1,NA
"3384","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,3,17,1,NA
"3385","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,3,18,1,NA
"3386","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,3,19,1,NA
"3387","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,3,20,1,NA
"3388","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,3,21,1,NA
"3389","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,3,22,1,NA
"3390","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,3,23,1,NA
"3391","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,3,24,1,NA
"3392","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,3,25,1,NA
"3393","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,3,26,1,NA
"3394","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,3,27,1,NA
"3395","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,3,28,1,NA
"3396","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,3,29,1,NA
"3397","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,3,30,1,NA
"3398","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,3,31,1,NA
"3399","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,3,32,1,NA
"3400","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,3,33,1,NA
"3401","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,3,34,1,NA
"3402","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,4,1,1,NA
"3403","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,4,2,1,NA
"3404","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,4,3,1,NA
"3405","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,4,4,1,NA
"3406","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,4,5,1,NA
"3407","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,4,6,1,NA
"3408","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,4,7,1,NA
"3409","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,4,8,1,NA
"3410","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,4,9,1,NA
"3411","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,4,10,1,NA
"3412","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,4,11,1,NA
"3413","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,4,12,1,NA
"3414","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,4,13,1,NA
"3415","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,4,14,1,NA
"3416","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,5,1,1,NA
"3417","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,5,2,1,NA
"3418","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,5,3,1,NA
"3419","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,6,1,1,NA
"3420","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,6,2,1,NA
"3421","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,6,3,1,NA
"3422","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,6,4,1,NA
"3423","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,6,5,1,NA
"3424","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,6,6,1,NA
"3425","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,6,7,1,NA
"3426","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,6,8,1,NA
"3427","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,7,1,1,NA
"3428","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,7,2,1,NA
"3429","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,7,3,1,NA
"3430","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,7,4,1,NA
"3431","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,7,5,1,NA
"3432","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,7,6,1,NA
"3433","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,8,1,1,NA
"3434","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,8,2,1,NA
"3435","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,8,3,1,NA
"3436","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,8,4,1,NA
"3437","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,8,5,1,NA
"3438","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,8,6,1,NA
"3439","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,9,1,1,NA
"3440","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,9,2,1,NA
"3441","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,9,3,1,NA
"3442","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,9,4,1,NA
"3443","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,9,5,1,NA
"3444","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,9,6,1,NA
"3445","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,9,7,1,NA
"3446","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,10,1,1,NA
"3447","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,10,2,1,NA
"3448","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,10,3,1,NA
"3449","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,10,4,1,NA
"3450","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,10,5,1,NA
"3451","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,10,6,1,NA
"3452","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,10,7,1,NA
"3453","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",8,10,8,1,NA
"3454","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",9,1,1,1,NA
"3455","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",9,1,2,1,NA
"3456","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",9,1,3,1,NA
"3457","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",9,1,4,1,NA
"3458","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",9,1,5,1,NA
"3459","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",9,1,6,1,NA
"3460","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",9,1,7,1,NA
"3461","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",9,1,8,1,NA
"3462","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",9,1,9,1,NA
"3463","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",9,1,10,1,NA
"3464","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",9,5,1,1,NA
"3465","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",9,5,2,1,NA
"3466","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",9,5,3,1,NA
"3467","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",9,5,4,1,NA
"3468","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",9,7,1,1,NA
"3469","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",9,7,2,1,NA
"3470","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",9,7,3,1,NA
"3471","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",9,7,4,1,NA
"3472","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",9,7,5,1,NA
"3473","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",9,8,1,1,NA
"3474","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",9,8,2,1,NA
"3475","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",9,8,3,1,NA
"3476","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",9,8,4,1,NA
"3477","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",9,8,5,1,NA
"3478","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",9,8,6,1,NA
"3479","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",9,8,7,1,NA
"3480","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",9,8,8,1,NA
"3481","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",9,9,1,1,NA
"3482","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",9,9,2,1,NA
"3483","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",9,9,3,1,NA
"3484","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",9,9,4,1,NA
"3485","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",9,9,5,1,NA
"3486","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",9,9,6,1,NA
"3487","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",9,9,7,1,NA
"3488","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",10,1,1,1,NA
"3489","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",10,1,2,1,NA
"3490","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",10,1,3,1,NA
"3491","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",10,1,4,1,NA
"3492","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",10,1,5,1,NA
"3493","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",10,1,6,1,NA
"3494","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",10,1,7,1,NA
"3495","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",10,1,8,1,NA
"3496","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",10,1,9,1,NA
"3497","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",10,2,1,1,NA
"3498","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",10,2,2,1,NA
"3499","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",10,2,3,1,NA
"3500","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",10,2,4,1,NA
"3501","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",10,3,1,1,NA
"3502","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",10,3,2,1,NA
"3503","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",10,3,3,1,NA
"3504","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",10,3,4,1,NA
"3505","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",10,3,5,1,NA
"3506","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",10,3,6,1,NA
"3507","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",10,3,7,1,NA
"3508","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",10,3,8,1,NA
"3509","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",10,4,1,1,NA
"3510","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",10,4,2,1,NA
"3511","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",10,4,3,1,NA
"3512","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",10,4,4,1,NA
"3513","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",10,4,5,1,NA
"3514","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",10,5,1,1,NA
"3515","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",10,5,2,1,NA
"3516","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",10,6,1,1,NA
"3517","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",10,6,2,1,NA
"3518","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",10,6,3,1,NA
"3519","20/04/2021","Pinar Puebla",5,"Leontodon longirostris",10,6,4,1,NA
