"Fecha","Bosque","X.Y","Planta","Flores","Observaciones","Periodo","x","y"
0021-06-10,5,"1.07","Potentilla erecta",1,"",3,"1","07"
0021-06-10,5,"2.07","Potentilla erecta",9,"",3,"2","07"
0021-06-10,5,"3.07","Potentilla erecta",2,"",3,"3","07"
0021-06-10,5,"4.07","Potentilla erecta",4,"",3,"4","07"
0021-06-10,5,"5.07","0",0,"",3,"5","07"
0021-06-10,5,"6.07","Potentilla erecta",3,"",3,"6","07"
0021-06-10,5,"7.07","Potentilla erecta",6,"",3,"7","07"
0021-06-10,5,"8.07","Potentilla erecta",10,"",3,"8","07"
0021-06-10,5,"9.07","Potentilla erecta",2,"",3,"9","07"
0021-06-10,5,"10.07","Potentilla erecta",2,"",3,"10","07"
0021-06-10,5,"11.07","0",0,"",3,"11","07"
0021-06-10,5,"12.07","Potentilla erecta",5,"",3,"12","07"
0021-06-10,5,"13.07","0",0,"",3,"13","07"
0021-06-10,5,"14.07","0",0,"",3,"14","07"
0021-06-10,5,"15.07","0",0,"",3,"15","07"
0021-06-10,5,"16.07","0",0,"",3,"16","07"
0021-06-10,5,"17.07","0",0,"",3,"17","07"
0021-06-10,5,"18.07","Scorzonera humilis",1,"",3,"18","07"
0021-06-10,5,"18.07","Potentilla erecta",1,"",3,"18","07"
0021-06-10,5,"19.07","Potentilla erecta",5,"",3,"19","07"
0021-06-10,5,"20.07","0",0,"",3,"20","07"
0021-06-10,5,"21.07","Potentilla erecta",2,"",3,"21","07"
0021-06-10,5,"22.07","Potentilla erecta",12,"",3,"22","07"
0021-06-10,5,"23.07","0",0,"",3,"23","07"
0021-06-10,5,"24.07","0",0,"",3,"24","07"
0021-06-10,5,"0.09","Potentilla erecta",7,"",3,"0","09"
0021-06-10,5,"1.09","Potentilla erecta",9,"",3,"1","09"
0021-06-10,5,"2.09","Potentilla erecta",32,"",3,"2","09"
0021-06-10,5,"3.09","Potentilla erecta",37,"",3,"3","09"
0021-06-10,5,"3.09","Scilla verna",2,"",3,"3","09"
0021-06-10,5,"4.09","Potentilla erecta",2,"",3,"4","09"
0021-06-10,5,"5.09","0",0,"",3,"5","09"
0021-06-10,5,"6.09","Potentilla erecta",2,"",3,"6","09"
0021-06-10,5,"7.09","Potentilla erecta",4,"",3,"7","09"
0021-06-10,5,"8.09","Potentilla erecta",4,"",3,"8","09"
0021-06-10,5,"8.09","Scorzonera humilis",1,"",3,"8","09"
0021-06-10,5,"9.09","Potentilla erecta",8,"",3,"9","09"
0021-06-10,5,"10.09","Potentilla erecta",2,"",3,"10","09"
0021-06-10,5,"11.09","Potentilla erecta",2,"",3,"11","09"
0021-06-10,5,"12.09","0",0,"",3,"12","09"
0021-06-10,5,"13.09","0",0,"",3,"13","09"
0021-06-10,5,"14.09","0",0,"",3,"14","09"
0021-06-10,5,"15.09","Potentilla erecta",2,"",3,"15","09"
0021-06-10,5,"16.09","0",0,"",3,"16","09"
0021-06-10,5,"17.09","Erica cinerea",3,"",3,"17","09"
0021-06-10,5,"18.09","Potentilla erecta",1,"",3,"18","09"
0021-06-10,5,"19.09","Potentilla erecta",1,"",3,"19","09"
0021-06-10,5,"20.09","0",0,"",3,"20","09"
0021-06-10,5,"21.09","Potentilla erecta",1,"",3,"21","09"
0021-06-10,5,"22.09","0",0,"",3,"22","09"
0021-06-10,5,"23.09","Potentilla erecta",1,"",3,"23","09"
0021-06-10,5,"24.09","0",0,"",3,"24","09"
0021-06-10,5,"24.11","Daboecia cantabrica",3,"",3,"24","11"
0021-06-10,5,"23.11","0",0,"",3,"23","11"
0021-06-10,5,"22.11","Potentilla erecta",2,"",3,"22","11"
0021-06-10,5,"21.11","Potentilla erecta",1,"",3,"21","11"
0021-06-10,5,"21.11","Polygala vulgaris",3,"",3,"21","11"
0021-06-10,5,"20.11","Potentilla erecta",1,"",3,"20","11"
0021-06-10,5,"19.11","Potentilla erecta",2,"",3,"19","11"
0021-06-10,5,"18.11","0",0,"",3,"18","11"
0021-06-10,5,"17.11","Potentilla erecta",2,"",3,"17","11"
0021-06-10,5,"16.11","0",0,"",3,"16","11"
0021-06-10,5,"15.11","Potentilla erecta",3,"",3,"15","11"
0021-06-10,5,"14.11","Polygala vulgaris",3,"",3,"14","11"
0021-06-10,5,"13.11","0",0,"",3,"13","11"
0021-06-10,5,"12.11","0",0,"",3,"12","11"
0021-06-10,5,"11.11","0",0,"",3,"11","11"
0021-06-10,5,"10.11","Potentilla erecta",14,"",3,"10","11"
0021-06-10,5,"9.11","Potentilla erecta",2,"",3,"9","11"
0021-06-10,5,"9.11","Polygala vulgaris",2,"",3,"9","11"
0021-06-10,5,"8.11","Potentilla erecta",5,"",3,"8","11"
0021-06-10,5,"7.11","Potentilla erecta",5,"",3,"7","11"
0021-06-10,5,"6.11","Potentilla erecta",2,"",3,"6","11"
0021-06-10,5,"5.11","Potentilla erecta",4,"",3,"5","11"
0021-06-10,5,"4.11","Potentilla erecta",11,"",3,"4","11"
0021-06-10,5,"4.11","Scorzonera humilis",1,"",3,"4","11"
0021-06-10,5,"3.11","Potentilla erecta",15,"",3,"3","11"
0021-06-10,5,"2.11","Potentilla erecta",10,"",3,"2","11"
0021-06-10,5,"1.11","Potentilla erecta",4,"",3,"1","11"
0021-06-10,5,"0.11","Potentilla erecta",4,"",3,"0","11"
0021-06-10,5,"0.13","Potentilla erecta",8,"",3,"0","13"
0021-06-10,5,"1.13","Potentilla erecta",2,"",3,"1","13"
0021-06-10,5,"2.13","Potentilla erecta",9,"",3,"2","13"
0021-06-10,5,"3.13","Potentilla erecta",10,"",3,"3","13"
0021-06-10,5,"4.13","Potentilla erecta",3,"",3,"4","13"
0021-06-10,5,"5.13","Potentilla erecta",2,"",3,"5","13"
0021-06-10,5,"6.13","Potentilla erecta",5,"",3,"6","13"
0021-06-10,5,"7.13","0",0,"",3,"7","13"
0021-06-10,5,"8.13","0",0,"",3,"8","13"
0021-06-10,5,"9.13","Potentilla erecta",2,"",3,"9","13"
0021-06-10,5,"10.13","Potentilla erecta",2,"",3,"10","13"
0021-06-10,5,"11.13","0",0,"",3,"11","13"
0021-06-10,5,"12.13","0",0,"",3,"12","13"
0021-06-10,5,"13.13","0",0,"",3,"13","13"
0021-06-10,5,"14.13","0",0,"",3,"14","13"
0021-06-10,5,"15.13","0",0,"",3,"15","13"
0021-06-10,5,"16.13","Potentilla erecta",1,"",3,"16","13"
0021-06-10,5,"17.13","0",0,"",3,"17","13"
0021-06-10,5,"18.13","Scorzonera humilis",1,"",3,"18","13"
0021-06-10,5,"19.13","0",0,"",3,"19","13"
0021-06-10,5,"20.13","Potentilla erecta",2,"",3,"20","13"
0021-06-10,5,"21.13","0",0,"",3,"21","13"
0021-06-10,5,"22.13","0",0,"",3,"22","13"
0021-06-10,5,"23.13","Polygala vulgaris",4,"",3,"23","13"
0021-06-10,5,"24.13","0",0,"",3,"24","13"
0021-06-10,5,"24.15","0",0,"",3,"24","15"
0021-06-10,5,"23.15","0",0,"",3,"23","15"
0021-06-10,5,"22.15","0",0,"",3,"22","15"
0021-06-10,5,"21.15","Potentilla erecta",2,"",3,"21","15"
0021-06-10,5,"20.15","0",0,"",3,"20","15"
0021-06-10,5,"19.15","Potentilla erecta",2,"",3,"19","15"
0021-06-10,5,"18.15","0",0,"",3,"18","15"
0021-06-10,5,"17.15","0",0,"",3,"17","15"
0021-06-10,5,"16.15","0",0,"",3,"16","15"
0021-06-10,5,"15.15","0",0,"",3,"15","15"
0021-06-10,5,"14.15","0",0,"",3,"14","15"
0021-06-10,5,"13.15","0",0,"",3,"13","15"
0021-06-10,5,"12.15","0",0,"",3,"12","15"
0021-06-10,5,"11.15","0",0,"",3,"11","15"
0021-06-10,5,"10.15","0",0,"",3,"10","15"
0021-06-10,5,"9.15","Potentilla erecta",1,"",3,"9","15"
0021-06-10,5,"8.15","Potentilla erecta",3,"",3,"8","15"
0021-06-10,5,"7.15","Potentilla erecta",1,"",3,"7","15"
0021-06-10,5,"6.15","Potentilla erecta",1,"",3,"6","15"
0021-06-10,5,"5.15","0",0,"",3,"5","15"
0021-06-10,5,"4.15","Potentilla erecta",5,"",3,"4","15"
0021-06-10,5,"3.15","Potentilla erecta",2,"",3,"3","15"
0021-06-10,5,"2.15","Potentilla erecta",15,"",3,"2","15"
0021-06-10,5,"2.15","Polygala vulgaris",2,"",3,"2","15"
0021-06-10,5,"1.15","0",0,"",3,"1","15"
0021-06-10,5,"0.15","Potentilla erecta",9,"",3,"0","15"
0021-06-10,5,"0.17","Potentilla erecta",20,"",3,"0","17"
0021-06-10,5,"1.17","Potentilla erecta",7,"",3,"1","17"
0021-06-10,5,"2.17","Potentilla erecta",10,"",3,"2","17"
0021-06-10,5,"3.17","Potentilla erecta",2,"",3,"3","17"
0021-06-10,5,"4.17","Potentilla erecta",1,"",3,"4","17"
0021-06-10,5,"5.17","Potentilla erecta",6,"",3,"5","17"
0021-06-10,5,"6.17","Potentilla erecta",4,"",3,"6","17"
0021-06-10,5,"7.17","Potentilla erecta",17,"",3,"7","17"
0021-06-10,5,"8.17","Potentilla erecta",5,"",3,"8","17"
0021-06-10,5,"9.17","Potentilla erecta",1,"",3,"9","17"
0021-06-10,5,"10.17","0",0,"",3,"10","17"
0021-06-10,5,"11.17","Erica cinerea",5,"",3,"11","17"
0021-06-10,5,"12.17","0",0,"",3,"12","17"
0021-06-10,5,"13.17","0",0,"",3,"13","17"
0021-06-10,5,"14.17","0",0,"",3,"14","17"
0021-06-10,5,"15.17","Potentilla erecta",5,"",3,"15","17"
0021-06-10,5,"16.17","0",0,"",3,"16","17"
0021-06-10,5,"17.17","Potentilla erecta",5,"",3,"17","17"
0021-06-10,5,"18.17","Potentilla erecta",6,"",3,"18","17"
0021-06-10,5,"19.17","Potentilla erecta",1,"",3,"19","17"
0021-06-10,5,"20.17","Potentilla erecta",2,"",3,"20","17"
0021-06-10,5,"21.17","Potentilla erecta",5,"",3,"21","17"
0021-06-10,5,"22.17","Potentilla erecta",8,"",3,"22","17"
0021-06-10,5,"22.17","Scorzonera humilis",1,"",3,"22","17"
0021-06-10,5,"23.17","0",0,"",3,"23","17"
0021-06-10,5,"24.17","Potentilla erecta",5,"",3,"24","17"
0021-06-10,5,"24.19","Potentilla erecta",9,"",3,"24","19"
0021-06-10,5,"23.19","Potentilla erecta",7,"",3,"23","19"
0021-06-10,5,"22.19","Potentilla erecta",9,"",3,"22","19"
0021-06-10,5,"22.19","Polygala vulgaris",5,"",3,"22","19"
0021-06-10,5,"21.19","Daboecia cantabrica",8,"",3,"21","19"
0021-06-10,5,"21.19","Potentilla erecta",7,"",3,"21","19"
0021-06-10,5,"20.19","Polygala vulgaris",1,"",3,"20","19"
0021-06-10,5,"20.19","Potentilla erecta",2,"",3,"20","19"
0021-06-10,5,"19.19","Potentilla erecta",7,"",3,"19","19"
0021-06-10,5,"19.19","Scorzonera humilis",1,"",3,"19","19"
0021-06-10,5,"19.19","Polygala vulgaris",2,"",3,"19","19"
0021-06-10,5,"18.19","Potentilla erecta",8,"",3,"18","19"
0021-06-10,5,"17.19","Potentilla erecta",2,"",3,"17","19"
0021-06-10,5,"16.19","Potentilla erecta",2,"",3,"16","19"
0021-06-10,5,"15.19","0",0,"",3,"15","19"
0021-06-10,5,"14.19","0",0,"",3,"14","19"
0021-06-10,5,"13.19","0",0,"",3,"13","19"
0021-06-10,5,"12.19","0",0,"",3,"12","19"
0021-06-10,5,"11.19","0",0,"",3,"11","19"
0021-06-10,5,"10.19","0",0,"",3,"10","19"
0021-06-10,5,"9.19","0",0,"",3,"9","19"
0021-06-10,5,"8.19","0",0,"",3,"8","19"
0021-06-10,5,"7.19","Potentilla erecta",2,"",3,"7","19"
0021-06-10,5,"6.19","0",0,"",3,"6","19"
0021-06-10,5,"5.19","Potentilla erecta",4,"",3,"5","19"
0021-06-10,5,"4.19","Potentilla erecta",1,"",3,"4","19"
0021-06-10,5,"3.19","0",0,"",3,"3","19"
0021-06-10,5,"2.19","Potentilla erecta",8,"",3,"2","19"
0021-06-10,5,"1.19","Potentilla erecta",3,"",3,"1","19"
0021-06-10,5,"0.19","Potentilla erecta",5,"",3,"0","19"
0021-06-10,5,"0.21","Potentilla erecta",1,"",3,"0","21"
0021-06-10,5,"1.21","0",0,"",3,"1","21"
0021-06-10,5,"2.21","Potentilla erecta",1,"",3,"2","21"
0021-06-10,5,"3.21","Potentilla erecta",6,"",3,"3","21"
0021-06-10,5,"4.21","0",0,"",3,"4","21"
0021-06-10,5,"5.21","Potentilla erecta",3,"",3,"5","21"
0021-06-10,5,"6.21","Potentilla erecta",3,"",3,"6","21"
0021-06-10,5,"7.21","Potentilla erecta",4,"",3,"7","21"
0021-06-10,5,"8.21","Potentilla erecta",1,"",3,"8","21"
0021-06-10,5,"9.21","Potentilla erecta",2,"",3,"9","21"
0021-06-10,5,"10.21","0",0,"",3,"10","21"
0021-06-10,5,"11.21","0",0,"",3,"11","21"
0021-06-10,5,"12.21","Potentilla erecta",1,"",3,"12","21"
0021-06-10,5,"13.21","Potentilla erecta",1,"",3,"13","21"
0021-06-10,5,"14.21","Potentilla erecta",1,"",3,"14","21"
0021-06-10,5,"15.21","0",0,"",3,"15","21"
0021-06-10,5,"16.21","0",0,"",3,"16","21"
0021-06-10,5,"17.21","0",0,"",3,"17","21"
0021-06-10,5,"18.21","0",0,"",3,"18","21"
0021-06-10,5,"19.21","0",0,"",3,"19","21"
0021-06-10,5,"20.21","Potentilla erecta",3,"",3,"20","21"
0021-06-10,5,"21.21","0",0,"",3,"21","21"
0021-06-10,5,"22.21","Potentilla erecta",1,"",3,"22","21"
0021-06-10,5,"23.21","Potentilla erecta",5,"",3,"23","21"
0021-06-10,5,"24.21","Potentilla erecta",5,"",3,"24","21"
0021-06-10,5,"0.23","0",0,"",3,"0","23"
0021-06-10,5,"1.23","0",0,"",3,"1","23"
0021-06-10,5,"2.23","0",0,"",3,"2","23"
0021-06-10,5,"3.23","0",0,"",3,"3","23"
0021-06-10,5,"4.23","Potentilla erecta",2,"",3,"4","23"
0021-06-10,5,"5.23","0",0,"",3,"5","23"
0021-06-10,5,"6.23","0",0,"",3,"6","23"
0021-06-10,5,"7.23","0",0,"",3,"7","23"
0021-06-10,5,"8.23","0",0,"",3,"8","23"
0021-06-10,5,"9.23","0",0,"",3,"9","23"
0021-06-10,5,"10.23","Potentilla erecta",1,"",3,"10","23"
0021-06-10,5,"11.23","0",0,"",3,"11","23"
0021-06-10,5,"12.23","0",0,"",3,"12","23"
0021-06-10,5,"13.23","0",0,"",3,"13","23"
0021-06-10,5,"14.23","Potentilla erecta",2,"",3,"14","23"
0021-06-10,5,"15.23","0",0,"",3,"15","23"
0021-06-10,5,"16.23","0",0,"",3,"16","23"
0021-06-10,5,"17.23","0",0,"",3,"17","23"
0021-06-10,5,"18.23","0",0,"",3,"18","23"
0021-06-10,5,"19.23","0",0,"",3,"19","23"
0021-06-10,5,"20.23","0",0,"",3,"20","23"
0021-06-10,5,"21.23","Potentilla erecta",5,"",3,"21","23"
0021-06-10,5,"22.23","0",0,"",3,"22","23"
0021-06-10,5,"23.23","Potentilla erecta",22,"",3,"23","23"
0021-06-10,5,"24.23","Potentilla erecta",27,"",3,"24","23"
0021-06-10,5,"24.23","Polygala vulgaris",2,"",3,"24","23"
0021-06-10,5,"24.00","Scorzonera humilis",1,"",3,"24","00"
0021-06-10,5,"24.00","Erica tetralix",17,"",3,"24","00"
0021-06-10,5,"23.00","0",0,"",3,"23","00"
0021-06-10,5,"22.00","Potentilla erecta",1,"",3,"22","00"
0021-06-10,5,"21.00","Potentilla erecta",4,"",3,"21","00"
0021-06-10,5,"21.00","Scorzonera humilis",1,"",3,"21","00"
0021-06-10,5,"20.00","Scorzonera humilis",5,"",3,"20","00"
0021-06-10,5,"19.00","Potentilla erecta",5,"",3,"19","00"
0021-06-10,5,"18.00","Potentilla erecta",3,"",3,"18","00"
0021-06-10,5,"17.00","Potentilla erecta",1,"",3,"17","00"
0021-06-10,5,"16.00","Potentilla erecta",3,"",3,"16","00"
0021-06-10,5,"15.00","Potentilla erecta",1,"",3,"15","00"
0021-06-10,5,"14.00","Potentilla erecta",6,"",3,"14","00"
0021-06-10,5,"13.00","Potentilla erecta",5,"",3,"13","00"
0021-06-10,5,"12.00","Potentilla erecta",7,"",3,"12","00"
0021-06-10,5,"11.00","Potentilla erecta",6,"",3,"11","00"
0021-06-10,5,"10.00","Potentilla erecta",9,"",3,"10","00"
0021-06-10,5,"9.00","Potentilla erecta",3,"",3,"9","00"
0021-06-10,5,"8.00","Potentilla erecta",2,"",3,"8","00"
0021-06-10,5,"7.00","Potentilla erecta",2,"",3,"7","00"
0021-06-10,5,"6.00","Potentilla erecta",5,"",3,"6","00"
0021-06-10,5,"5.00","Potentilla erecta",5,"",3,"5","00"
0021-06-10,5,"4.00","Potentilla erecta",1,"",3,"4","00"
0021-06-10,5,"3.00","0",0,"",3,"3","00"
0021-06-10,5,"2.00","0",0,"",3,"2","00"
0021-06-10,5,"1.00","0",0,"",3,"1","00"
0021-06-10,5,"0.00","Potentilla erecta",3,"",3,"0","00"
0021-06-10,5,"0.02","Potentilla erecta",2,"",3,"0","02"
0021-06-10,5,"1.02","0",0,"",3,"1","02"
0021-06-10,5,"2.02","0",0,"",3,"2","02"
0021-06-10,5,"3.02","0",0,"",3,"3","02"
0021-06-10,5,"4.02","0",0,"",3,"4","02"
0021-06-10,5,"5.02","0",0,"",3,"5","02"
0021-06-10,5,"6.02","Potentilla erecta",2,"",3,"6","02"
0021-06-10,5,"7.02","Potentilla erecta",4,"",3,"7","02"
0021-06-10,5,"8.02","Potentilla erecta",3,"",3,"8","02"
0021-06-10,5,"9.02","Potentilla erecta",1,"",3,"9","02"
0021-06-10,5,"10.02","Potentilla erecta",6,"",3,"10","02"
0021-06-10,5,"11.02","Potentilla erecta",4,"",3,"11","02"
0021-06-10,5,"12.02","0",0,"",3,"12","02"
0021-06-10,5,"13.02","Polygala vulgaris",2,"",3,"13","02"
0021-06-10,5,"14.02","0",0,"",3,"14","02"
0021-06-10,5,"15.02","0",0,"",3,"15","02"
0021-06-10,5,"16.02","Scorzonera humilis",1,"",3,"16","02"
0021-06-10,5,"16.02","Potentilla erecta",2,"",3,"16","02"
0021-06-10,5,"17.02","Potentilla erecta",5,"",3,"17","02"
0021-06-10,5,"18.02","Potentilla erecta",9,"",3,"18","02"
0021-06-10,5,"19.02","Potentilla erecta",3,"",3,"19","02"
0021-06-10,5,"20.02","0",0,"",3,"20","02"
0021-06-10,5,"21.02","Potentilla erecta",1,"",3,"21","02"
0021-06-10,5,"22.02","0",0,"",3,"22","02"
0021-06-10,5,"23.02","0",0,"",3,"23","02"
0021-06-10,5,"24.02","0",0,"",3,"24","02"
0021-06-10,5,"24.04","0",0,"",3,"24","04"
0021-06-10,5,"23.04","Potentilla erecta",1,"",3,"23","04"
0021-06-10,5,"22.04","Potentilla erecta",4,"",3,"22","04"
0021-06-10,5,"21.04","Potentilla erecta",2,"",3,"21","04"
0021-06-10,5,"20.04","0",0,"",3,"20","04"
0021-06-10,5,"19.04","Potentilla erecta",3,"",3,"19","04"
0021-06-10,5,"19.04","Scorzonera humilis",1,"",3,"19","04"
0021-06-10,5,"18.04","Potentilla erecta",2,"",3,"18","04"
0021-06-10,5,"17.04","0",0,"",3,"17","04"
0021-06-10,5,"16.04","Potentilla erecta",2,"",3,"16","04"
0021-06-10,5,"15.04","0",0,"",3,"15","04"
0021-06-10,5,"14.04","Potentilla erecta",5,"",3,"14","04"
0021-06-10,5,"13.04","Potentilla erecta",1,"",3,"13","04"
0021-06-10,5,"12.04","Potentilla erecta",5,"",3,"12","04"
0021-06-10,5,"11.04","Potentilla erecta",12,"",3,"11","04"
0021-06-10,5,"10.04","Potentilla erecta",2,"",3,"10","04"
0021-06-10,5,"10.04","Polygala vulgaris",6,"",3,"10","04"
0021-06-10,5,"9.04","Potentilla erecta",2,"",3,"9","04"
0021-06-10,5,"8.04","Potentilla erecta",2,"",3,"8","04"
0021-06-10,5,"7.04","Potentilla erecta",6,"",3,"7","04"
0021-06-10,5,"7.04","Polygala vulgaris",5,"",3,"7","04"
0021-06-10,5,"6.04","Potentilla erecta",10,"",3,"6","04"
0021-06-10,5,"6.04","Polygala vulgaris",4,"",3,"6","04"
0021-06-10,5,"5.04","Potentilla erecta",1,"",3,"5","04"
0021-06-10,5,"4.04","Potentilla erecta",9,"",3,"4","04"
0021-06-10,5,"3.04","Potentilla erecta",2,"",3,"3","04"
0021-06-10,5,"2.04","0",0,"",3,"2","04"
0021-06-10,5,"1.04","Potentilla erecta",1,"",3,"1","04"
0021-06-10,5,"0.04","Potentilla erecta",13,"",3,"0","04"
0021-06-10,5,"0.06","Potentilla erecta",24,"",3,"0","06"
0021-06-10,5,"1.06","Potentilla erecta",3,"",3,"1","06"
0021-06-10,5,"2.06","Potentilla erecta",9,"",3,"2","06"
0021-06-10,5,"2.06","Scorzonera humilis",1,"",3,"2","06"
0021-06-10,5,"3.06","Potentilla erecta",3,"",3,"3","06"
0021-06-10,5,"4.06","Potentilla erecta",6,"",3,"4","06"
0021-06-10,5,"5.06","0",0,"",3,"5","06"
0021-06-10,5,"6.06","Potentilla erecta",3,"",3,"6","06"
0021-06-10,5,"7.06","Potentilla erecta",18,"",3,"7","06"
0021-06-10,5,"8.06","Potentilla erecta",6,"",3,"8","06"
0021-06-10,5,"9.06","Potentilla erecta",1,"",3,"9","06"
0021-06-10,5,"10.06","0",0,"",3,"10","06"
0021-06-10,5,"11.06","Scorzonera humilis",1,"",3,"11","06"
0021-06-10,5,"12.06","Scorzonera humilis",1,"",3,"12","06"
0021-06-10,5,"12.06","Potentilla erecta",7,"",3,"12","06"
0021-06-10,5,"13.06","0",0,"",3,"13","06"
0021-06-10,5,"14.06","Potentilla erecta",3,"",3,"14","06"
0021-06-10,5,"15.06","0",0,"",3,"15","06"
0021-06-10,5,"16.06","0",0,"",3,"16","06"
0021-06-10,5,"17.06","0",0,"",3,"17","06"
0021-06-10,5,"18.06","0",0,"",3,"18","06"
0021-06-10,5,"19.06","Potentilla erecta",1,"",3,"19","06"
0021-06-10,5,"20.06","Potentilla erecta",1,"",3,"20","06"
0021-06-10,5,"21.06","Potentilla erecta",1,"",3,"21","06"
0021-06-10,5,"22.06","0",0,"",3,"22","06"
0021-06-10,5,"23.06","0",0,"",3,"23","06"
0021-06-10,5,"24.06","0",0,"",3,"24","06"
0021-06-10,5,"0.08","Potentilla erecta",9,"",3,"0","08"
0021-06-10,5,"1.08","Potentilla erecta",6,"",3,"1","08"
0021-06-10,5,"2.08","Potentilla erecta",27,"",3,"2","08"
0021-06-10,5,"3.08","Potentilla erecta",9,"",3,"3","08"
0021-06-10,5,"4.08","Potentilla erecta",4,"",3,"4","08"
0021-06-10,5,"5.08","Potentilla erecta",3,"",3,"5","08"
0021-06-10,5,"6.08","Potentilla erecta",3,"",3,"6","08"
0021-06-10,5,"7.08","Potentilla erecta",2,"",3,"7","08"
0021-06-10,5,"8.08","Potentilla erecta",9,"",3,"8","08"
0021-06-10,5,"9.08","Potentilla erecta",1,"",3,"9","08"
0021-06-10,5,"10.08","Potentilla erecta",4,"",3,"10","08"
0021-06-10,5,"11.08","Potentilla erecta",1,"",3,"11","08"
0021-06-10,5,"12.08","0",0,"",3,"12","08"
0021-06-10,5,"13.08","Potentilla erecta",1,"",3,"13","08"
0021-06-10,5,"14.08","0",0,"",3,"14","08"
0021-06-10,5,"15.08","0",0,"",3,"15","08"
0021-06-10,5,"16.08","Potentilla erecta",12,"",3,"16","08"
0021-06-10,5,"17.08","Potentilla erecta",1,"",3,"17","08"
0021-06-10,5,"18.08","0",0,"",3,"18","08"
0021-06-10,5,"19.08","Potentilla erecta",3,"",3,"19","08"
0021-06-10,5,"19.08","Erica tetralix",7,"",3,"19","08"
0021-06-10,5,"20.08","Potentilla erecta",2,"",3,"20","08"
0021-06-10,5,"21.08","Potentilla erecta",2,"",3,"21","08"
0021-06-10,5,"22.08","Potentilla erecta",9,"",3,"22","08"
0021-06-10,5,"23.08","0",0,"",3,"23","08"
0021-06-10,5,"24.08","Potentilla erecta",4,"",3,"24","08"
0021-06-10,5,"24.1","0",0,"",3,"24","1"
0021-06-10,5,"23.1","0",0,"",3,"23","1"
0021-06-10,5,"22.1","Potentilla erecta",1,"",3,"22","1"
0021-06-10,5,"21.1","0",0,"",3,"21","1"
0021-06-10,5,"20.1","Potentilla erecta",6,"",3,"20","1"
0021-06-10,5,"19.1","Potentilla erecta",5,"",3,"19","1"
0021-06-10,5,"18.1","0",0,"",3,"18","1"
0021-06-10,5,"17.1","Potentilla erecta",1,"",3,"17","1"
0021-06-10,5,"16.1","Potentilla erecta",3,"",3,"16","1"
0021-06-10,5,"15.1","0",0,"",3,"15","1"
0021-06-10,5,"14.1","Polygala vulgaris",3,"",3,"14","1"
0021-06-10,5,"14.1","Potentilla erecta",1,"",3,"14","1"
0021-06-10,5,"13.1","0",0,"",3,"13","1"
0021-06-10,5,"12.1","Potentilla erecta",1,"",3,"12","1"
0021-06-10,5,"12.1","Erica cinerea",7,"",3,"12","1"
0021-06-10,5,"11.1","Potentilla erecta",4,"",3,"11","1"
0021-06-10,5,"10.1","Potentilla erecta",5,"",3,"10","1"
0021-06-10,5,"9.1","Potentilla erecta",8,"",3,"9","1"
0021-06-10,5,"9.1","Scorzonera humilis",1,"",3,"9","1"
0021-06-10,5,"8.1","0",0,"",3,"8","1"
0021-06-10,5,"7.1","0",0,"",3,"7","1"
0021-06-10,5,"6.1","0",0,"",3,"6","1"
0021-06-10,5,"5.1","Potentilla erecta",5,"",3,"5","1"
0021-06-10,5,"4.1","Potentilla erecta",23,"",3,"4","1"
0021-06-10,5,"3.1","Potentilla erecta",30,"",3,"3","1"
0021-06-10,5,"2.1","Potentilla erecta",32,"",3,"2","1"
0021-06-10,5,"1.1","Potentilla erecta",3,"",3,"1","1"
0021-06-10,5,"0.1","Potentilla erecta",5,"",3,"0","1"
0021-06-10,5,"0.12","Potentilla erecta",6,"",3,"0","12"
0021-06-10,5,"1.12","Potentilla erecta",6,"",3,"1","12"
0021-06-10,5,"2.12","Potentilla erecta",5,"",3,"2","12"
0021-06-10,5,"3.12","Potentilla erecta",8,"",3,"3","12"
0021-06-10,5,"4.12","Potentilla erecta",7,"",3,"4","12"
0021-06-10,5,"5.12","Potentilla erecta",8,"",3,"5","12"
0021-06-10,5,"6.12","Potentilla erecta",6,"",3,"6","12"
0021-06-10,5,"6.12","Scorzonera humilis",1,"",3,"6","12"
0021-06-10,5,"7.12","0",0,"",3,"7","12"
0021-06-10,5,"8.12","Potentilla erecta",2,"",3,"8","12"
0021-06-10,5,"9.12","0",0,"",3,"9","12"
0021-06-10,5,"10.12","0",0,"",3,"10","12"
0021-06-10,5,"11.12","Potentilla erecta",1,"",3,"11","12"
0021-06-10,5,"12.12","0",0,"",2,"12","12"
0021-06-10,5,"13.12","Potentilla erecta",3,"",3,"13","12"
0021-06-10,5,"14.12","0",0,"",3,"14","12"
0021-06-10,5,"15.12","0",0,"",3,"15","12"
0021-06-10,5,"16.12","0",0,"",3,"16","12"
0021-06-10,5,"17.12","0",0,"",3,"17","12"
0021-06-10,5,"18.12","Potentilla erecta",2,"",3,"18","12"
0021-06-10,5,"19.12","Potentilla erecta",2,"",3,"19","12"
0021-06-10,5,"20.12","0",0,"",3,"20","12"
0021-06-10,5,"21.12","Potentilla erecta",2,"",3,"21","12"
0021-06-10,5,"22.12","Potentilla erecta",1,"",3,"22","12"
0021-06-10,5,"23.12","0",0,"",3,"23","12"
0021-06-10,5,"24.12","Potentilla erecta",1,"",3,"24","12"
0021-06-10,5,"24.14","Potentilla erecta",4,"",3,"24","14"
