"","Fecha","Hora","Periodo_hora","Bosque","Codigo_vuelo_dia","Codigo_vuelos","Orden","Polinizador","Codigo_captura","Sexo","Planta","xy","Fecha2","Periodo_fecha","X","Y"
"2715",2020-06-15,"13:02:00",2,2,26,587,3,"Eucera nigrescens","?=C93","","Vicia pyrenaica",9.21,2021-06-15,"3","9","21"
"2716",2020-06-15,"13:02:00",2,2,26,587,4,"Eucera nigrescens","?=C93","","Vicia pyrenaica",9.21,2021-06-15,"3","9","21"
"2717",2020-06-15,"13:03:00",2,2,27,588,1,"Sphaerophoria scripta","","","Hutchinsia alpina",8.23,2021-06-15,"3","8","23"
"2718",2020-06-15,"13:03:00",2,2,27,588,2,"Sphaerophoria scripta","","","Hutchinsia alpina",8.23,2021-06-15,"3","8","23"
"2719",2020-06-15,"13:03:00",2,2,27,588,3,"Sphaerophoria scripta","","","Hutchinsia alpina",8.23,2021-06-15,"3","8","23"
"2720",2020-06-15,"13:03:00",2,2,27,588,4,"Sphaerophoria scripta","","","Hutchinsia alpina",8.23,2021-06-15,"3","8","23"
"2721",2020-06-15,"13:05:00",2,2,28,589,1,"Sphaerophoria scripta","","","Bellis perennis",8.21,2021-06-15,"3","8","21"
"2722",2020-06-15,"13:05:00",2,2,28,589,2,"Sphaerophoria scripta","","","Bellis perennis",8.21,2021-06-15,"3","8","21"
"2723",2020-06-15,"13:05:00",2,2,28,589,3,"Sphaerophoria scripta","","","Bellis perennis",8.2,2021-06-15,"3","8","2"
"2724",2020-06-15,"13:05:00",2,2,28,589,4,"Sphaerophoria scripta","","","Bellis perennis",8.2,2021-06-15,"3","8","2"
"2725",2020-06-15,"13:08:00",2,2,29,590,1,"Bombus pascuorum","","","Vicia pyrenaica",2.2,2021-06-15,"3","2","2"
"2726",2020-06-15,"13:08:00",2,2,29,590,2,"Bombus pascuorum","","","Vicia pyrenaica",2.2,2021-06-15,"3","2","2"
"2727",2020-06-15,"13:08:00",2,2,29,590,3,"Bombus pascuorum","","","Vicia pyrenaica",2.2,2021-06-15,"3","2","2"
"2728",2020-06-15,"13:08:00",2,2,29,590,4,"Bombus pascuorum","","","Vicia pyrenaica",2.2,2021-06-15,"3","2","2"
"2729",2020-06-15,"13:08:00",2,2,29,590,5,"Bombus pascuorum","","","Vicia pyrenaica",1.2,2021-06-15,"3","1","2"
"2730",2020-06-15,"13:20:00",2,2,30,591,1,"Sphaerophoria scripta","","","Bellis perennis",8.2,2021-06-15,"3","8","2"
"2731",2020-06-15,"13:20:00",2,2,30,591,2,"Sphaerophoria scripta","","","Bellis perennis",8.2,2021-06-15,"3","8","2"
"2732",2020-06-15,"13:20:00",2,2,30,591,3,"Sphaerophoria scripta","","","Hutchinsia alpina",8.21,2021-06-15,"3","8","21"
"2733",2020-06-15,"13:20:00",2,2,30,591,4,"Sphaerophoria scripta","","","Hutchinsia alpina",8.21,2021-06-15,"3","8","21"
"2734",2020-06-15,"13:20:00",2,2,30,591,5,"Sphaerophoria scripta","","","Geranium robertianum",8.2,2021-06-15,"3","8","2"
"2735",2020-06-15,"13:20:00",2,2,30,591,6,"Sphaerophoria scripta","","","Geranium robertianum",8.2,2021-06-15,"3","8","2"
"2736",2020-06-15,"13:20:00",2,2,30,591,7,"Sphaerophoria scripta","","","Geranium robertianum",8.2,2021-06-15,"3","8","2"
"2737",2020-06-15,"13:20:00",2,2,30,591,8,"Sphaerophoria scripta","","","Geranium robertianum",8.2,2021-06-15,"3","8","2"
"2738",2020-06-15,"13:22:00",2,2,31,592,1,"Macroglossum stellatarum","","","Anacamptis pyramidalis",10.21,2021-06-15,"3","10","21"
"2739",2020-06-15,"13:22:00",2,2,31,592,2,"Macroglossum stellatarum","","","Anacamptis pyramidalis",10.21,2021-06-15,"3","10","21"
"2740",2020-06-15,"13:22:00",2,2,31,592,3,"Macroglossum stellatarum","","","Anacamptis pyramidalis",10.21,2021-06-15,"3","10","21"
"2741",2020-06-15,"13:22:00",2,2,31,592,4,"Macroglossum stellatarum","","","Anacamptis pyramidalis",10.21,2021-06-15,"3","10","21"
"2742",2020-06-15,"13:22:00",2,2,31,592,5,"Macroglossum stellatarum","","","Anacamptis pyramidalis",10.21,2021-06-15,"3","10","21"
"2743",2020-06-15,"13:25:00",2,2,32,593,1,"Bombus pascuorum","","","Vicia pyrenaica",5.23,2021-06-15,"3","5","23"
"2744",2020-06-15,"13:25:00",2,2,32,593,2,"Bombus pascuorum","","","Vicia pyrenaica",5.23,2021-06-15,"3","5","23"
"2745",2020-06-15,"13:25:00",2,2,32,593,3,"Bombus pascuorum","","","Vicia pyrenaica",5.23,2021-06-15,"3","5","23"
"2746",2020-06-15,"13:25:00",2,2,32,593,4,"Bombus pascuorum","","","Vicia pyrenaica",5.22,2021-06-15,"3","5","22"
"2747",2020-06-15,"13:25:00",2,2,32,593,5,"Bombus pascuorum","","","Vicia pyrenaica",5.22,2021-06-15,"3","5","22"
"2748",2020-06-15,"13:25:00",2,2,32,593,6,"Bombus pascuorum","","","Vicia pyrenaica",6.23,2021-06-15,"3","6","23"
"2749",2020-06-15,"13:25:00",2,2,32,593,7,"Bombus pascuorum","","","Vicia pyrenaica",6.23,2021-06-15,"3","6","23"
"2750",2020-06-15,"13:25:00",2,2,32,593,8,"Bombus pascuorum","","","Vicia pyrenaica",6.23,2021-06-15,"3","6","23"
"2751",2020-06-15,"13:25:00",2,2,32,593,9,"Bombus pascuorum","","","Vicia pyrenaica",6.23,2021-06-15,"3","6","23"
"2752",2020-06-15,"13:25:00",2,2,32,593,10,"Bombus pascuorum","","","Vicia pyrenaica",6.23,2021-06-15,"3","6","23"
"2753",2020-06-15,"13:25:00",2,2,32,593,11,"Bombus pascuorum","","","Vicia pyrenaica",6.23,2021-06-15,"3","6","23"
"2754",2020-06-15,"13:25:00",2,2,32,593,12,"Bombus pascuorum","","","Vicia pyrenaica",6.23,2021-06-15,"3","6","23"
"2755",2020-06-15,"13:25:00",2,2,32,593,13,"Bombus pascuorum","","","Vicia pyrenaica",5.23,2021-06-15,"3","5","23"
"2756",2020-06-15,"13:25:00",2,2,32,593,14,"Bombus pascuorum","","","Vicia pyrenaica",5.23,2021-06-15,"3","5","23"
"2757",2020-06-15,"13:25:00",2,2,32,593,15,"Bombus pascuorum","","","Vicia pyrenaica",3.24,2021-06-15,"3","3","24"
"2758",2020-06-15,"13:25:00",2,2,32,593,16,"Bombus pascuorum","","","Vicia pyrenaica",3.24,2021-06-15,"3","3","24"
"2759",2020-06-15,"13:25:00",2,2,32,593,17,"Bombus pascuorum","","","Vicia pyrenaica",3.24,2021-06-15,"3","3","24"
"2760",2020-06-15,"13:35:00",2,2,33,594,1,"Eucera nigrescens","C92","","Vicia pyrenaica",4.23,2021-06-15,"3","4","23"
"2761",2020-06-15,"13:35:00",2,2,33,594,2,"Eucera nigrescens","C92","","Vicia pyrenaica",3.23,2021-06-15,"3","3","23"
"2762",2020-06-15,"13:35:00",2,2,33,594,3,"Eucera nigrescens","C92","","Vicia pyrenaica",2.22,2021-06-15,"3","2","22"
"2763",2020-06-15,"13:35:00",2,2,33,594,4,"Eucera nigrescens","C92","","Vicia pyrenaica",1.22,2021-06-15,"3","1","22"
"2764",2020-06-15,"13:35:00",2,2,33,594,5,"Eucera nigrescens","C92","","Vicia pyrenaica",1.22,2021-06-15,"3","1","22"
"2765",2020-06-15,"13:37:00",2,2,34,595,1,"Bombus pascuorum","","","Vicia pyrenaica",4.19,2021-06-15,"3","4","19"
"2766",2020-06-15,"13:37:00",2,2,34,595,2,"Bombus pascuorum","","","Vicia pyrenaica",4.19,2021-06-15,"3","4","19"
"2767",2020-06-15,"13:37:00",2,2,34,595,3,"Bombus pascuorum","","","Vicia pyrenaica",4.19,2021-06-15,"3","4","19"
"2768",2020-06-15,"13:37:00",2,2,34,595,4,"Bombus pascuorum","","","Vicia pyrenaica",4.19,2021-06-15,"3","4","19"
"2769",2020-06-15,"13:37:00",2,2,34,595,5,"Bombus pascuorum","","","Vicia pyrenaica",4.2,2021-06-15,"3","4","2"
"2770",2020-06-15,"13:37:00",2,2,34,595,6,"Bombus pascuorum","","","Vicia pyrenaica",4.2,2021-06-15,"3","4","2"
"2771",2020-06-15,"13:37:00",2,2,34,595,7,"Bombus pascuorum","","","Vicia pyrenaica",4.2,2021-06-15,"3","4","2"
"2772",2020-06-15,"13:37:00",2,2,34,595,8,"Bombus pascuorum","","","Vicia pyrenaica",4.2,2021-06-15,"3","4","2"
"2773",2020-06-15,"13:37:00",2,2,34,595,9,"Bombus pascuorum","","","Vicia pyrenaica",3.2,2021-06-15,"3","3","2"
"2774",2020-06-15,"13:37:00",2,2,34,595,10,"Bombus pascuorum","","","Vicia pyrenaica",3.2,2021-06-15,"3","3","2"
"2775",2020-06-15,"13:37:00",2,2,34,595,11,"Bombus pascuorum","","","Vicia pyrenaica",3.2,2021-06-15,"3","3","2"
"2776",2020-06-15,"13:37:00",2,2,34,595,12,"Bombus pascuorum","","","Vicia pyrenaica",3.2,2021-06-15,"3","3","2"
"2777",2020-06-15,"13:37:00",2,2,34,595,13,"Bombus pascuorum","","","Vicia pyrenaica",3.2,2021-06-15,"3","3","2"
"2778",2020-06-15,"13:40:00",2,2,35,596,1,"Eucera nigrescens","C93","","Vicia pyrenaica",6.23,2021-06-15,"3","6","23"
"2779",2020-06-15,"13:40:00",2,2,35,596,2,"Eucera nigrescens","C93","","Vicia pyrenaica",6.23,2021-06-15,"3","6","23"
"2780",2020-06-15,"13:40:00",2,2,35,596,3,"Eucera nigrescens","C93","","Vicia pyrenaica",4.22,2021-06-15,"3","4","22"
"2781",2020-06-15,"13:40:00",2,2,35,596,4,"Eucera nigrescens","C93","","Vicia pyrenaica",4.22,2021-06-15,"3","4","22"
"2782",2020-06-15,"13:43:00",2,2,36,597,1,"Bombus pascuorum","","","Vicia pyrenaica",6.22,2021-06-15,"3","6","22"
"2783",2020-06-15,"13:43:00",2,2,36,597,2,"Bombus pascuorum","","","Vicia pyrenaica",7.22,2021-06-15,"3","7","22"
"2784",2020-06-15,"13:43:00",2,2,36,597,3,"Bombus pascuorum","","","Vicia pyrenaica",7.23,2021-06-15,"3","7","23"
"2785",2020-06-15,"13:43:00",2,2,36,597,4,"Bombus pascuorum","","","Vicia pyrenaica",7.23,2021-06-15,"3","7","23"
"2786",2020-06-15,"14:00:00",2,2,37,598,1,"Bombus pascuorum","","","Vicia pyrenaica",10.23,2021-06-15,"3","10","23"
"2787",2020-06-15,"14:00:00",2,2,37,598,2,"Bombus pascuorum","","","Vicia pyrenaica",10.23,2021-06-15,"3","10","23"
"2788",2020-06-15,"14:00:00",2,2,37,598,3,"Bombus pascuorum","","","Vicia pyrenaica",10.23,2021-06-15,"3","10","23"
"2789",2020-06-15,"14:00:00",2,2,37,598,4,"Bombus pascuorum","","","Vicia pyrenaica",9.23,2021-06-15,"3","9","23"
"2790",2020-06-15,"14:00:00",2,2,37,598,5,"Bombus pascuorum","","","Vicia pyrenaica",9.23,2021-06-15,"3","9","23"
"2791",2020-06-15,"14:00:00",2,2,37,598,6,"Bombus pascuorum","","","Vicia pyrenaica",8.23,2021-06-15,"3","8","23"
"2792",2020-06-15,"14:00:00",2,2,38,599,1,"Lasioglossum sp","?=39","","Hutchinsia alpina",12.22,2021-06-15,"3","12","22"
"2793",2020-06-15,"14:00:00",2,2,38,599,2,"Lasioglossum sp","?=39","","Hutchinsia alpina",12.22,2021-06-15,"3","12","22"
"2794",2020-06-15,"14:00:00",2,2,38,599,3,"Lasioglossum sp","?=39","","Hutchinsia alpina",12.22,2021-06-15,"3","12","22"
"2795",2020-06-15,"14:00:00",2,2,38,599,4,"Lasioglossum sp","?=39","","Hutchinsia alpina",12.22,2021-06-15,"3","12","22"
"2796",2020-06-15,"14:00:00",2,2,38,599,5,"Lasioglossum sp","?=39","","Hutchinsia alpina",11.23,2021-06-15,"3","11","23"
"2797",2020-06-15,"14:00:00",2,2,38,599,6,"Lasioglossum sp","?=39","","Hutchinsia alpina",11.23,2021-06-15,"3","11","23"
"2798",2020-06-15,"14:02:00",2,2,39,600,1,"Platycheirus albimanus","?=C36","","Erinus alpinus",11.23,2021-06-15,"3","11","23"
"2799",2020-06-15,"14:02:00",2,2,39,600,2,"Platycheirus albimanus","?=C36","","Erinus alpinus",11.23,2021-06-15,"3","11","23"
"2800",2020-06-15,"14:02:00",2,2,39,600,3,"Platycheirus albimanus","?=C36","","Hutchinsia alpina",10.23,2021-06-15,"3","10","23"
"2801",2020-06-15,"14:02:00",2,2,39,600,4,"Platycheirus albimanus","?=C36","","Hutchinsia alpina",10.23,2021-06-15,"3","10","23"
"2802",2020-06-15,"14:02:00",2,2,39,600,5,"Platycheirus albimanus","?=C36","","Geranium robertianum",10.23,2021-06-15,"3","10","23"
"2803",2020-06-15,"14:12:00",2,2,40,601,1,"Lasioglossum sp","?=39","","Myosotis lamottiana",13.23,2021-06-15,"3","13","23"
"2804",2020-06-15,"14:12:00",2,2,40,601,2,"Lasioglossum sp","?=39","","Myosotis lamottiana",13.23,2021-06-15,"3","13","23"
"2805",2020-06-15,"14:12:00",2,2,40,601,3,"Lasioglossum sp","?=39","","Myosotis lamottiana",13.23,2021-06-15,"3","13","23"
"2806",2020-06-15,"14:12:00",2,2,40,601,4,"Lasioglossum sp","?=39","","Veronica sp.",12.23,2021-06-15,"3","12","23"
"2807",2020-06-15,"14:12:00",2,2,40,601,5,"Lasioglossum sp","?=39","","Ranunculus repens",12.23,2021-06-15,"3","12","23"
"2808",2020-06-15,"14:13:00",2,2,41,602,1,"Bombus pascuorum","","","Ajuga reptans",14.23,2021-06-15,"3","14","23"
"2809",2020-06-15,"14:13:00",2,2,41,602,2,"Bombus pascuorum","","","Ajuga reptans",13.22,2021-06-15,"3","13","22"
"2810",2020-06-15,"14:13:00",2,2,41,602,3,"Bombus pascuorum","","","Ajuga reptans",13.22,2021-06-15,"3","13","22"
"2811",2020-06-15,"14:13:00",2,2,41,602,4,"Bombus pascuorum","","","Ajuga reptans",13.22,2021-06-15,"3","13","22"
"2812",2020-06-15,"14:13:00",2,2,41,602,5,"Bombus pascuorum","","","Ajuga reptans",13.22,2021-06-15,"3","13","22"
"2813",2020-06-15,"14:13:00",2,2,41,602,6,"Bombus pascuorum","","","Ajuga reptans",13.22,2021-06-15,"3","13","22"
"2814",2020-06-15,"14:13:00",2,2,41,602,7,"Bombus pascuorum","","","Ajuga reptans",13.22,2021-06-15,"3","13","22"
"2815",2020-06-15,"14:13:00",2,2,41,602,8,"Bombus pascuorum","","","Ajuga reptans",13.22,2021-06-15,"3","13","22"
"2816",2020-06-15,"14:13:00",2,2,41,602,9,"Bombus pascuorum","","","Ajuga reptans",13.22,2021-06-15,"3","13","22"
"2817",2020-06-15,"14:13:00",2,2,41,602,10,"Bombus pascuorum","","","Ajuga reptans",13.22,2021-06-15,"3","13","22"
"2818",2020-06-15,"14:13:00",2,2,41,602,11,"Bombus pascuorum","","","Ajuga reptans",14.22,2021-06-15,"3","14","22"
"2819",2020-06-15,"14:13:00",2,2,41,602,12,"Bombus pascuorum","","","Ajuga reptans",14.22,2021-06-15,"3","14","22"
"2820",2020-06-15,"14:13:00",2,2,41,602,13,"Bombus pascuorum","","","Ajuga reptans",14.22,2021-06-15,"3","14","22"
"2821",2020-06-15,"14:13:00",2,2,41,602,14,"Bombus pascuorum","","","Ajuga reptans",14.22,2021-06-15,"3","14","22"
"2822",2020-06-15,"14:13:00",2,2,41,602,15,"Bombus pascuorum","","","Ajuga reptans",13.21,2021-06-15,"3","13","21"
"2823",2020-06-15,"14:13:00",2,2,41,602,16,"Bombus pascuorum","","","Ajuga reptans",13.21,2021-06-15,"3","13","21"
"2824",2020-06-15,"14:13:00",2,2,41,602,17,"Bombus pascuorum","","","Ajuga reptans",13.21,2021-06-15,"3","13","21"
"2825",2020-06-15,"14:13:00",2,2,41,602,18,"Bombus pascuorum","","","Vicia pyrenaica",14.21,2021-06-15,"3","14","21"
"2826",2020-06-15,"14:13:00",2,2,41,602,19,"Bombus pascuorum","","","Vicia pyrenaica",14.21,2021-06-15,"3","14","21"
"2827",2020-06-15,"14:13:00",2,2,41,602,20,"Bombus pascuorum","","","Ajuga reptans",13.22,2021-06-15,"3","13","22"
"2828",2020-06-15,"14:13:00",2,2,41,602,21,"Bombus pascuorum","","","Ajuga reptans",13.22,2021-06-15,"3","13","22"
"2829",2020-06-15,"14:16:00",2,2,42,603,1,"Bombus pascuorum","","","Vicia pyrenaica",14.21,2021-06-15,"3","14","21"
"2830",2020-06-15,"14:16:00",2,2,42,603,2,"Bombus pascuorum","","","Vicia pyrenaica",14.21,2021-06-15,"3","14","21"
"2831",2020-06-15,"14:16:00",2,2,42,603,3,"Bombus pascuorum","","","Vicia pyrenaica",14.21,2021-06-15,"3","14","21"
"2832",2020-06-15,"14:20:00",2,2,43,604,1,"Bombus pascuorum","","","Vicia pyrenaica",1.2,2021-06-15,"3","1","2"
"2833",2020-06-15,"14:20:00",2,2,43,604,2,"Bombus pascuorum","","","Vicia pyrenaica",1.2,2021-06-15,"3","1","2"
"2834",2020-06-15,"14:20:00",2,2,43,604,3,"Bombus pascuorum","","","Vicia pyrenaica",1.2,2021-06-15,"3","1","2"
"2835",2020-06-15,"14:20:00",2,2,43,604,4,"Bombus pascuorum","","","Vicia pyrenaica",1.2,2021-06-15,"3","1","2"
"2836",2020-06-15,"14:20:00",2,2,43,604,5,"Bombus pascuorum","","","Vicia pyrenaica",1.2,2021-06-15,"3","1","2"
"2837",2020-06-15,"14:20:00",2,2,43,604,6,"Bombus pascuorum","","","Vicia pyrenaica",1.2,2021-06-15,"3","1","2"
"2838",2020-06-15,"14:20:00",2,2,44,605,1,"Eristalis sp.","","","Myosotis lamottiana",14.22,2021-06-15,"3","14","22"
"2839",2020-06-15,"14:20:00",2,2,44,605,2,"Eristalis sp.","","","Myosotis lamottiana",14.22,2021-06-15,"3","14","22"
"2840",2020-06-15,"14:20:00",2,2,44,605,3,"Eristalis sp.","","","Myosotis lamottiana",14.22,2021-06-15,"3","14","22"
"2841",2020-06-15,"14:25:00",2,2,45,606,1,"Platycheirus albimanus","C94","","Myosotis lamottiana",14.22,2021-06-15,"3","14","22"
"2842",2020-06-15,"14:25:00",2,2,45,606,2,"Platycheirus albimanus","C94","","Myosotis lamottiana",14.22,2021-06-15,"3","14","22"
"2843",2020-06-15,"14:25:00",2,2,45,606,3,"Platycheirus albimanus","C94","","Myosotis lamottiana",14.22,2021-06-15,"3","14","22"
"2844",2020-06-15,"14:30:00",2,2,46,607,1,"Lucilia caesar","?=C56","","Myosotis lamottiana",16.22,2021-06-15,"3","16","22"
"2845",2020-06-15,"14:30:00",2,2,46,607,2,"Lucilia caesar","?=C56","","Myosotis lamottiana",16.22,2021-06-15,"3","16","22"
"2846",2020-06-15,"14:30:00",2,2,46,607,3,"Lucilia caesar","?=C56","","Myosotis lamottiana",16.22,2021-06-15,"3","16","22"
"2847",2020-06-15,"14:33:00",2,2,47,608,1,"Eucera nigrescens","?=C93","","Vicia pyrenaica",13.2,2021-06-15,"3","13","2"
"2848",2020-06-15,"14:33:00",2,2,47,608,2,"Eucera nigrescens","?=C93","","Lotus corniculatus",12.18,2021-06-15,"3","12","18"
"2849",2020-06-15,"14:33:00",2,2,47,608,3,"Eucera nigrescens","?=C93","","Lotus corniculatus",12.18,2021-06-15,"3","12","18"
"2850",2020-06-15,"14:33:00",2,2,47,608,4,"Eucera nigrescens","?=C93","","Lotus corniculatus",12.18,2021-06-15,"3","12","18"
"2851",2020-06-15,"14:38:00",2,2,48,609,1,"Bombus pascuorum","","","Vicia pyrenaica",2.22,2021-06-15,"3","2","22"
"2852",2020-06-15,"14:38:00",2,2,48,609,2,"Bombus pascuorum","","","Vicia pyrenaica",3.21,2021-06-15,"3","3","21"
"2853",2020-06-15,"16:08:00",3,2,49,610,1,"Bombus pascuorum","","","Vicia pyrenaica",1.22,2021-06-15,"3","1","22"
"2854",2020-06-15,"16:08:00",3,2,49,610,2,"Bombus pascuorum","","","Vicia pyrenaica",2.22,2021-06-15,"3","2","22"
"2855",2020-06-15,"16:08:00",3,2,49,610,3,"Bombus pascuorum","","","Vicia pyrenaica",1.22,2021-06-15,"3","1","22"
"2856",2020-06-15,"16:36:00",3,2,50,611,1,"Bombus pascuorum","","","Geranium robertianum",11.2,2021-06-15,"3","11","2"
"2857",2020-06-15,"16:36:00",3,2,50,611,2,"Bombus pascuorum","","","Geranium robertianum",11.2,2021-06-15,"3","11","2"
"2858",2020-06-15,"16:36:00",3,2,50,611,3,"Bombus pascuorum","","","Vicia pyrenaica",13.21,2021-06-15,"3","13","21"
"2859",2020-06-15,"16:36:00",3,2,50,611,4,"Bombus pascuorum","","","Ajuga reptans",13.21,2021-06-15,"3","13","21"
"2860",2020-06-15,"16:36:00",3,2,50,611,5,"Bombus pascuorum","","","Ajuga reptans",13.21,2021-06-15,"3","13","21"
"2861",2020-06-15,"16:36:00",3,2,50,611,6,"Bombus pascuorum","","","Ajuga reptans",13.21,2021-06-15,"3","13","21"
"2862",2020-06-15,"16:36:00",3,2,50,611,7,"Bombus pascuorum","","","Vicia pyrenaica",14.22,2021-06-15,"3","14","22"
"2863",2020-06-15,"16:36:00",3,2,50,611,8,"Bombus pascuorum","","","Ajuga reptans",13.21,2021-06-15,"3","13","21"
"2864",2020-06-15,"16:36:00",3,2,50,611,9,"Bombus pascuorum","","","Ajuga reptans",13.21,2021-06-15,"3","13","21"
"2865",2020-06-15,"16:36:00",3,2,50,611,10,"Bombus pascuorum","","","Ajuga reptans",15.21,2021-06-15,"3","15","21"
"2866",2020-06-15,"17:05:00",3,2,51,612,1,"Bombus pascuorum","","","Vicia pyrenaica",2.2,2021-06-15,"3","2","2"
"2867",2020-06-15,"17:05:00",3,2,51,612,2,"Bombus pascuorum","","","Vicia pyrenaica",2.2,2021-06-15,"3","2","2"
"2868",2020-06-15,"17:19:00",3,2,52,613,1,"Bombus lapidarius","C95","","Vicia pyrenaica",2.16,2021-06-15,"3","2","16"
"2869",2020-06-15,"17:19:00",3,2,52,613,2,"Bombus lapidarius","C95","","Vicia pyrenaica",2.16,2021-06-15,"3","2","16"
"2870",2020-06-15,"17:19:00",3,2,52,613,3,"Bombus lapidarius","C95","","Vicia pyrenaica",2.17,2021-06-15,"3","2","17"
"2871",2020-06-15,"17:19:00",3,2,52,613,4,"Bombus lapidarius","C95","","Vicia pyrenaica",2.17,2021-06-15,"3","2","17"
"2872",2020-06-15,"17:19:00",3,2,52,613,5,"Bombus lapidarius","C95","","Vicia pyrenaica",3.14,2021-06-15,"3","3","14"
"2873",2020-06-15,"17:19:00",3,2,52,613,6,"Bombus lapidarius","C95","","Vicia pyrenaica",6.16,2021-06-15,"3","6","16"
"2874",2020-06-15,"17:19:00",3,2,52,613,7,"Bombus lapidarius","C95","","Vicia pyrenaica",6.16,2021-06-15,"3","6","16"
"2875",2020-06-15,"17:20:00",3,2,53,614,1,"Bombus pascuorum","","","Vicia pyrenaica",8.19,2021-06-15,"3","8","19"
"2876",2020-06-15,"17:20:00",3,2,53,614,2,"Bombus pascuorum","","","Vicia pyrenaica",7.19,2021-06-15,"3","7","19"
"2877",2020-06-15,"17:20:00",3,2,53,614,3,"Bombus pascuorum","","","Vicia pyrenaica",7.19,2021-06-15,"3","7","19"
"2878",2020-06-15,"17:20:00",3,2,53,614,4,"Bombus pascuorum","","","Vicia pyrenaica",6.18,2021-06-15,"3","6","18"
"2879",2020-06-15,"17:25:00",3,2,54,615,1,"Bombus lapidarius","C96","","Lotus corniculatus",14.09,2021-06-15,"3","14","09"
"2880",2020-06-15,"17:25:00",3,2,54,615,2,"Bombus lapidarius","C96","","Trifolium repens",16.11,2021-06-15,"3","16","11"
"2881",2020-06-15,"17:25:00",3,2,54,615,3,"Bombus lapidarius","C96","","Trifolium repens",16.11,2021-06-15,"3","16","11"
"2882",2020-06-15,"17:25:00",3,2,54,615,4,"Bombus lapidarius","C96","","Ajuga reptans",16.15,2021-06-15,"3","16","15"
"2883",2020-06-15,"17:25:00",3,2,54,615,5,"Bombus lapidarius","C96","","Ajuga reptans",16.15,2021-06-15,"3","16","15"
"2884",2020-05-25,"15:24:00",3,5,1,616,1,"Empis sp","?=C31","","Scilla verna",7.04,2021-05-25,"2","7","04"
"2885",2020-05-25,"15:24:00",3,5,1,616,2,"Empis sp","?=C31","","Scilla verna",7.04,2021-05-25,"2","7","04"
"2886",2020-05-25,"15:24:00",3,5,1,616,3,"Empis sp","?=C31","","Scilla verna",7.04,2021-05-25,"2","7","04"
"2887",2020-05-25,"15:24:00",3,5,1,616,4,"Empis sp","?=C31","","Scilla verna",7.04,2021-05-25,"2","7","04"
"2888",2020-05-25,"15:26:00",3,5,2,617,1,"Empis sp","?=C31","","Scilla verna",3.15,2021-05-25,"2","3","15"
"2889",2020-05-25,"15:26:00",3,5,2,617,2,"Empis sp","?=C31","","Scilla verna",3.15,2021-05-25,"2","3","15"
"2890",2020-05-25,"15:34:00",3,5,3,618,1,"Empis sp","?=C31","","Scilla verna",10.08,2021-05-25,"2","10","08"
"2891",2020-05-25,"15:34:00",3,5,3,618,2,"Empis sp","?=C31","","Scilla verna",10.08,2021-05-25,"2","10","08"
"2892",2020-05-25,"15:34:00",3,5,3,618,3,"Empis sp","?=C31","","Scilla verna",10.08,2021-05-25,"2","10","08"
"2893",2020-06-21,"10:20:00",1,4,1,619,1,"Erebia meolans","","","Erica tetralix",20.01,2021-06-21,"3","20","01"
"2894",2020-06-21,"10:20:00",1,4,1,619,2,"Erebia meolans","","","Erica tetralix",20.01,2021-06-21,"3","20","01"
"2895",2020-06-21,"10:20:00",1,4,1,619,3,"Erebia meolans","","","Erica tetralix",20.01,2021-06-21,"3","20","01"
"2896",2020-06-21,"10:20:00",1,4,1,619,4,"Erebia meolans","","","Erica tetralix",20.01,2021-06-21,"3","20","01"
"2897",2020-06-21,"10:20:00",1,4,1,619,5,"Erebia meolans","","","Erica tetralix",20.01,2021-06-21,"3","20","01"
"2898",2020-06-21,"10:20:00",1,4,1,619,6,"Erebia meolans","","","Erica tetralix",20.01,2021-06-21,"3","20","01"
"2899",2020-06-21,"10:20:00",1,4,1,619,7,"Erebia meolans","","","Erica tetralix",20.01,2021-06-21,"3","20","01"
"2900",2020-06-21,"10:20:00",1,4,1,619,8,"Erebia meolans","","","Erica cinerea",17.04,2021-06-21,"3","17","04"
"2901",2020-06-21,"10:20:00",1,4,1,619,9,"Erebia meolans","","","Erica cinerea",17.04,2021-06-21,"3","17","04"
"2902",2020-06-21,"10:20:00",1,4,1,619,10,"Erebia meolans","","","Erica cinerea",17.04,2021-06-21,"3","17","04"
"2903",2020-06-21,"10:20:00",1,4,1,619,11,"Erebia meolans","","","Erica cinerea",17.04,2021-06-21,"3","17","04"
"2904",2020-06-21,"10:20:00",1,4,1,619,12,"Erebia meolans","","","Erica cinerea",17.04,2021-06-21,"3","17","04"
"2905",2020-06-21,"10:20:00",1,4,1,619,13,"Erebia meolans","","","Erica cinerea",17.04,2021-06-21,"3","17","04"
"2906",2020-06-21,"10:20:00",1,4,1,619,14,"Erebia meolans","","","Erica cinerea",17.04,2021-06-21,"3","17","04"
"2907",2020-06-21,"10:20:00",1,4,1,619,15,"Erebia meolans","","","Erica cinerea",17.04,2021-06-21,"3","17","04"
"2908",2020-06-21,"10:20:00",1,4,1,619,16,"Erebia meolans","","","Erica cinerea",17.04,2021-06-21,"3","17","04"
"2909",2020-06-21,"10:25:00",1,4,2,620,1,"Sphaerophoria scripta","","","Potentilla erecta",13.05,2021-06-21,"3","13","05"
"2910",2020-06-21,"10:25:00",1,4,2,620,2,"Sphaerophoria scripta","","","Potentilla erecta",13.05,2021-06-21,"3","13","05"
